ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Dt_year,Dt_month,Dt_day,Children,IsParent,MntTotal,Age,NumPurchaseTotal,log_Age,log_Recency,log_Income,log_Children,log_MntTotal,log_MntWines,log_MntFruits,log_MntMeatProducts,log_MntFishProducts,log_MntSweetProducts,log_MntGoldProds,log_NumPurchaseTotal
7503,1976,Graduation,Single,75825.0,0,0,2012-10-12,40,1032,105,779,137,105,51,0,5,8,9,4,1,0,0,0,0,0,3,11,1,2012,10,12,0,0,2209,38,22,3.6635616461296463,3.713572066704308,11.236196520732264,0.0,7.700747794511798,6.940222469119639,4.663439094112067,6.659293919683638,4.927253685157205,4.663439094112067,3.9512437185814275,3.1354942159291497
10401,1976,2n Cycle,In a relationship,26326.0,0,0,2013-09-04,12,1,0,5,0,3,9,1,0,0,3,3,0,0,0,0,0,1,3,11,0,2013,9,4,0,0,18,38,4,3.6635616461296463,2.5649493574615367,10.17835030752565,0.0,2.9444389791664403,0.6931471805599453,0.0,1.791759469228055,0.0,1.3862943611198906,2.302585092994046,1.6094379124341003
1618,1965,Graduation,In a relationship,56046.0,0,0,2013-01-02,9,577,0,64,0,0,51,2,10,1,8,8,1,0,0,0,0,0,3,11,1,2013,1,2,0,0,692,49,21,3.912023005428146,2.302585092994046,10.933945903428258,0.0,6.541029999189903,6.359573868672378,0.0,4.174387269895637,0.0,0.0,3.9512437185814275,3.091042453358316
3332,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,2012,8,29,1,1,165,29,12,3.4011973816621555,4.477336814478207,10.300954090533025,0.6931471805599453,5.111987788356544,4.174387269895637,1.6094379124341003,4.23410650459726,2.0794415416798357,1.791759469228055,2.8903717578961645,2.5649493574615367
2261,1969,Graduation,In a relationship,26304.0,1,0,2013-06-23,5,4,1,5,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013,6,23,1,1,16,45,4,3.828641396489095,1.791759469228055,10.177514314164908,0.6931471805599453,2.833213344056216,1.6094379124341003,0.6931471805599453,1.791759469228055,1.0986122886681098,0.0,1.6094379124341003,1.6094379124341003
5346,1973,2n Cycle,In a relationship,23559.0,1,0,2013-07-03,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,3,11,0,2013,7,3,1,1,79,41,9,3.7376696182833684,4.477336814478207,10.067305637765523,0.6931471805599453,4.382026634673881,3.258096538021482,1.791759469228055,2.995732273553991,2.0794415416798357,0.0,3.1780538303479458,2.302585092994046
4119,1963,Master,In a relationship,38620.0,0,0,2013-05-11,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,3,11,0,2013,5,11,0,0,318,51,11,3.9512437185814275,4.04305126783455,10.561551448966803,0.0,5.765191102784844,4.727387818712341,2.8903717578961645,3.8066624897703196,3.5553480614894135,3.1354942159291497,4.499809670330265,2.4849066497880004
535,1987,Graduation,Single,81361.0,0,0,2014-02-25,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,3,11,0,2014,2,25,0,0,778,27,27,3.332204510175204,2.9444389791664403,11.306663612524535,0.0,6.658011045870748,5.099866427824199,3.1780538303479458,6.052089168924417,3.332204510175204,4.189654742026425,4.343805421853684,3.332204510175204
5268,1960,Graduation,In a relationship,29440.0,1,1,2013-08-11,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0,0,0,0,3,11,0,2013,8,11,2,1,56,54,7,4.007333185232471,4.564348191467836,10.290143539657238,1.0986122886681098,4.04305126783455,2.8903717578961645,2.1972245773362196,2.70805020110221,2.3978952727983707,1.6094379124341003,1.3862943611198906,2.0794415416798357
273,1970,Master,In a relationship,36138.0,1,1,2013-07-16,48,130,0,16,0,0,5,5,3,1,4,7,0,1,0,0,0,0,3,11,0,2013,7,16,2,1,151,44,13,3.8066624897703196,3.8918202981106265,10.495127893591839,1.0986122886681098,5.0238805208462765,4.875197323201151,0.0,2.833213344056216,0.0,0.0,1.791759469228055,2.6390573296152584
4452,1957,Graduation,Single,50388.0,0,1,2014-05-28,3,292,6,37,0,3,34,4,6,1,6,7,0,1,0,1,0,0,3,11,1,2014,5,28,1,1,372,57,17,4.060443010546419,1.3862943611198906,10.827528176270343,0.6931471805599453,5.921578419643816,5.680172609017068,1.9459101490553132,3.6375861597263857,0.0,1.3862943611198906,3.5553480614894135,2.8903717578961645
8504,1973,Graduation,In a relationship,79593.0,0,0,2014-05-12,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,3,11,0,2014,5,12,0,0,1366,41,19,3.7376696182833684,4.2626798770413155,11.284693992107073,0.0,7.220373836723949,5.860786223465865,4.110873864173311,6.343880434126331,4.709530201312334,4.897839799950911,4.983606621708336,2.995732273553991
771,1967,Graduation,In a relationship,54178.0,0,1,2014-01-21,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,3,11,0,2014,1,21,1,1,194,47,10,3.871201010907891,4.382026634673881,10.900048658473553,0.6931471805599453,5.272999558563747,4.912654885736052,2.302585092994046,3.6888794541139363,1.6094379124341003,0.0,2.0794415416798357,2.3978952727983707
11178,1972,Master,Single,42394.0,1,0,2014-03-23,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2014,3,23,1,1,32,42,5,3.7612001156935624,4.248495242049359,10.654785709738103,0.6931471805599453,3.4965075614664802,2.772588722239781,1.0986122886681098,2.3978952727983707,0.0,0.6931471805599453,1.6094379124341003,1.791759469228055
2230,1970,PhD,In a relationship,23626.0,1,0,2014-05-24,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,3,11,0,2014,5,24,1,1,43,44,10,3.8066624897703196,4.442651256490317,10.070145404863476,0.6931471805599453,3.784189633918261,3.332204510175204,1.0986122886681098,2.70805020110221,0.0,0.0,0.0,2.3978952727983707
7516,1983,Graduation,In a relationship,30096.0,1,0,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,3,11,0,2014,5,22,1,1,45,31,6,3.4657359027997265,3.4339872044851463,10.312180777995717,0.6931471805599453,3.828641396489095,1.791759469228055,1.3862943611198906,2.4849066497880004,2.5649493574615367,1.791759469228055,2.302585092994046,1.9459101490553132
7247,1960,Graduation,Single,47916.0,0,1,2012-11-22,72,505,0,26,0,0,75,5,7,4,6,6,0,1,0,0,0,0,3,11,0,2012,11,22,1,1,606,54,22,4.007333185232471,4.290459441148391,10.77722562648903,0.6931471805599453,6.408528791059498,6.226536669287466,0.0,3.295836866004329,0.0,0.0,4.330733340286331,3.1354942159291497
11100,1972,Graduation,Single,51813.0,1,1,2013-04-11,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013,4,11,2,1,63,42,7,3.7612001156935624,3.6375861597263857,10.855415662001414,1.0986122886681098,4.1588830833596715,3.9512437185814275,1.0986122886681098,2.0794415416798357,0.0,0.6931471805599453,1.0986122886681098,2.0794415416798357
4646,1951,2n Cycle,In a relationship,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,2013,12,1,0,0,978,63,25,4.1588830833596715,3.8066624897703196,11.270828425738932,0.0,6.88653164253051,5.337538079701318,3.295836866004329,6.104793232414985,4.330733340286331,0.0,5.4116460518550396,3.258096538021482
3037,1983,PhD,In a relationship,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,2013,6,20,0,0,410,31,16,3.4657359027997265,3.4965075614664802,10.822793733370741,0.0,6.018593214496234,4.912654885736052,3.8501476017100584,4.532599493153256,4.189654742026425,4.127134385045092,2.4849066497880004,2.833213344056216
1473,1960,2n Cycle,Single,47823.0,0,1,2013-07-23,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013,7,23,1,1,72,54,7,4.007333185232471,0.0,10.775282884523719,0.6931471805599453,4.290459441148391,3.9889840465642745,0.6931471805599453,1.791759469228055,1.0986122886681098,0.6931471805599453,2.3978952727983707,2.0794415416798357
1016,1959,PhD,Single,34554.0,0,1,2014-03-30,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2014,3,30,1,1,55,55,7,4.02535169073515,3.784189633918261,10.450307536525495,0.6931471805599453,4.02535169073515,3.7376696182833684,0.6931471805599453,1.9459101490553132,1.0986122886681098,0.0,1.791759469228055,2.0794415416798357
4518,1979,Graduation,In a relationship,85693.0,0,1,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,3,11,0,2013,4,20,1,1,1169,35,27,3.58351893845611,4.0943445622221,11.358538090466329,0.6931471805599453,7.064759027791802,5.958424693029782,5.153291594497779,5.214935757608986,5.225746673713202,4.890349128221754,4.718498871295094,3.332204510175204
9370,1945,PhD,In a relationship,65846.0,0,0,2013-05-17,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,3,11,0,2013,5,17,0,0,1120,69,16,4.248495242049359,4.23410650459726,11.095089148047066,0.0,7.02197642307216,6.333279628139691,4.406719247264253,5.6240175061873385,4.394449154672439,3.713572066704308,4.406719247264253,2.833213344056216
8908,1959,Graduation,In a relationship,87195.0,0,0,2014-05-08,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0,3,11,1,2014,5,8,0,0,1097,55,20,4.02535169073515,3.58351893845611,11.375913737285305,0.0,7.001245622069476,5.384495062789089,4.343805421853684,6.53813982376767,3.9318256327243257,3.295836866004329,3.6635616461296463,3.044522437723423
8373,1979,Basic,In a relationship,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2013,12,10,1,1,29,35,5,3.58351893845611,4.553876891600541,10.11029844922944,0.6931471805599453,3.4011973816621555,0.6931471805599453,1.3862943611198906,1.9459101490553132,2.3978952727983707,0.0,2.302585092994046,1.791759469228055
7533,1964,Graduation,In a relationship,49096.0,1,1,2013-09-24,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,3,11,0,2013,9,24,2,1,187,50,13,3.9318256327243257,2.772588722239781,10.80155321211961,1.0986122886681098,5.236441962829949,4.976733742420574,0.6931471805599453,3.4965075614664802,1.0986122886681098,0.6931471805599453,2.0794415416798357,2.6390573296152584
2683,1969,Graduation,In a relationship,52413.0,0,2,2013-02-02,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,3,11,0,2013,2,2,2,1,910,45,26,3.828641396489095,4.04305126783455,10.866929010196616,1.0986122886681098,6.814542897259958,5.69035945432406,4.672828834461906,5.605802066295998,4.330733340286331,4.59511985013459,4.189654742026425,3.295836866004329
3629,1978,Graduation,Single,38557.0,1,0,2012-12-19,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,3,11,0,2012,12,19,1,1,145,36,9,3.6109179126442243,2.8903717578961645,10.559918880159413,0.6931471805599453,4.983606621708336,4.343805421853684,1.3862943611198906,3.4657359027997265,1.6094379124341003,1.6094379124341003,3.332204510175204,2.302585092994046
10991,1960,Master,In a relationship,89058.0,0,0,2012-12-07,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,3,11,0,2012,12,7,0,0,850,54,14,4.007333185232471,2.9444389791664403,11.397054350427297,0.0,6.7464121285733745,6.12029741895095,5.272999558563747,4.672828834461906,3.4657359027997265,3.1354942159291497,3.784189633918261,2.70805020110221
5077,1979,Graduation,In a relationship,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,2013,11,2,1,1,969,35,24,3.58351893845611,3.8501476017100584,11.255436297881227,0.6931471805599453,6.877296071497429,6.054439346269371,4.7535901911063645,5.680172609017068,3.1780538303479458,3.58351893845611,4.382026634673881,3.2188758248682006
7431,1991,PhD,Single,68126.0,0,0,2012-11-10,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,3,11,1,2012,11,10,0,0,1820,23,17,3.1780538303479458,3.713572066704308,11.129128889332778,0.0,7.507141079727608,7.195187320178709,2.8903717578961645,5.7430031878094825,3.1780538303479458,3.9512437185814275,4.465908118654584,2.8903717578961645
3267,1963,Master,In a relationship,57288.0,0,1,2014-06-25,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,3,11,0,2014,6,25,1,1,608,51,20,3.9512437185814275,3.332204510175204,10.955863912197044,0.6931471805599453,6.411818267709897,6.269096283706261,0.0,3.091042453358316,0.0,0.0,4.110873864173311,3.044522437723423
999,1991,Graduation,Single,86037.0,0,0,2013-01-02,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,3,11,1,2013,1,2,0,0,730,23,25,3.1780538303479458,4.564348191467836,11.362544338109172,0.0,6.594413459749778,6.19644412779452,3.8066624897703196,4.836281906951478,3.4011973816621555,3.044522437723423,3.1354942159291497,3.258096538021482
9215,1980,PhD,In a relationship,43974.0,1,0,2012-12-12,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,3,11,0,2012,12,12,1,1,551,34,21,3.5553480614894135,2.995732273553991,10.691376569605758,0.6931471805599453,6.313548046277095,5.937536205082426,0.0,4.624972813284271,0.0,0.0,4.290459441148391,3.091042453358316
2286,1962,Graduation,Single,50785.0,1,1,2013-09-10,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,3,11,0,2013,9,10,2,1,114,52,8,3.970291913552122,3.332204510175204,10.835376005033337,1.0986122886681098,4.74493212836325,4.174387269895637,0.6931471805599453,3.091042453358316,0.0,0.6931471805599453,3.332204510175204,2.1972245773362196
1592,1970,Graduation,In a relationship,90765.0,0,0,2014-01-24,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,3,11,0,2014,1,24,0,0,1724,44,15,3.8066624897703196,3.258096538021482,11.416040045126518,0.0,7.45298232946546,6.306275286948016,4.605170185988092,6.70073110954781,5.0238805208462765,4.418840607796598,3.5263605246161616,2.772588722239781
367,1978,2n Cycle,In a relationship,36550.0,1,0,2013-02-19,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,3,11,0,2013,2,19,1,1,577,36,20,3.6109179126442243,4.31748811353631,10.506463824584774,0.6931471805599453,6.359573868672378,3.871201010907891,4.51085950651685,4.553876891600541,4.820281565605037,4.6443908991413725,4.795790545596741,3.044522437723423
5234,1967,2n Cycle,In a relationship,30753.0,1,1,2013-07-11,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,3,11,0,2013,7,11,2,1,81,47,7,3.871201010907891,4.454347296253507,10.333775346075639,1.0986122886681098,4.406719247264253,2.5649493574615367,1.791759469228055,3.258096538021482,0.0,2.302585092994046,3.4339872044851463,2.0794415416798357
9862,1969,Graduation,In a relationship,21918.0,1,0,2013-11-14,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2013,11,14,1,1,33,45,7,3.828641396489095,3.6375861597263857,9.995109119583352,0.6931471805599453,3.5263605246161616,0.6931471805599453,1.9459101490553132,2.0794415416798357,2.4849066497880004,1.791759469228055,1.3862943611198906,2.0794415416798357
9805,1953,Master,In a relationship,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,2013,6,20,1,1,660,61,22,4.127134385045092,4.189654742026425,10.935425707936245,0.6931471805599453,6.493753839851686,5.771441123130016,3.8918202981106265,4.897839799950911,3.6888794541139363,4.290459441148391,3.8918202981106265,3.1354942159291497
6205,1967,Master,Single,32557.0,1,0,2014-02-24,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,3,11,1,2014,2,24,1,1,80,47,9,3.871201010907891,2.6390573296152584,10.390778393168455,0.6931471805599453,4.394449154672439,3.5553480614894135,1.3862943611198906,3.4011973816621555,0.0,1.6094379124341003,2.3978952727983707,2.302585092994046
8442,1985,Master,In a relationship,19510.0,2,0,2013-09-04,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2013,9,4,2,1,30,29,6,3.4011973816621555,4.1588830833596715,9.878733688069898,1.0986122886681098,3.4339872044851463,2.302585092994046,0.0,2.0794415416798357,1.3862943611198906,1.6094379124341003,2.0794415416798357,1.9459101490553132
7386,1976,Graduation,Single,30992.0,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2013,4,22,1,1,43,38,5,3.6635616461296463,4.430816798843313,10.341516651517555,0.6931471805599453,3.784189633918261,2.8903717578961645,0.0,2.70805020110221,2.0794415416798357,1.3862943611198906,1.0986122886681098,1.791759469228055
7215,1983,Graduation,Single,101970.0,0,0,2013-03-12,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,3,11,1,2013,3,12,0,0,1135,31,27,3.4657359027997265,4.248495242049359,11.532443738116108,0.0,7.035268599281097,6.583409222158765,3.332204510175204,4.634728988229636,3.8066624897703196,4.290459441148391,5.1298987149230735,3.332204510175204
1491,1965,2n Cycle,In a relationship,71488.0,0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,2013,2,18,0,0,559,49,16,3.912023005428146,4.477336814478207,11.17729887069272,0.0,6.327936783729195,5.093750200806762,3.5263605246161616,4.8283137373023015,3.713572066704308,3.367295829986474,5.153291594497779,2.833213344056216
11071,1984,Graduation,Single,79607.0,0,0,2013-04-21,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,3,11,1,2013,4,21,0,0,1923,30,16,3.4339872044851463,3.6375861597263857,11.284869869294997,0.0,7.562161631225652,6.111467339502679,4.897839799950911,6.858565034791365,5.159055299214529,0.0,5.37989735354046,2.833213344056216
3381,1953,Master,In a relationship,54348.0,1,1,2014-06-08,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,2014,6,8,2,1,90,61,8,4.127134385045092,3.9512437185814275,10.903181493116058,1.0986122886681098,4.51085950651685,4.2626798770413155,0.0,2.833213344056216,0.0,0.0,1.6094379124341003,2.1972245773362196
11051,1956,PhD,In a relationship,77376.0,1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,2014,5,10,2,1,661,58,23,4.07753744390572,4.290459441148391,11.256444857795005,1.0986122886681098,6.495265555937008,6.20050917404269,2.995732273553991,4.709530201312334,2.833213344056216,2.5649493574615367,2.5649493574615367,3.1780538303479458
8026,1952,Graduation,In a relationship,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,2013,9,30,1,1,463,62,19,4.143134726391533,2.3978952727983707,11.050874132231819,0.6931471805599453,6.139884552226255,4.795790545596741,4.07753744390572,4.30406509320417,4.189654742026425,4.499809670330265,4.07753744390572,2.995732273553991
433,1958,Master,Single,61331.0,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,2013,3,10,2,1,632,56,23,4.04305126783455,3.7612001156935624,11.02405700855628,1.0986122886681098,6.450470422144176,6.282266746896006,1.791759469228055,3.871201010907891,0.0,1.791759469228055,3.7376696182833684,3.1780538303479458
9597,1969,Graduation,In a relationship,73448.0,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,2014,2,10,0,0,725,45,19,3.828641396489095,2.3978952727983707,11.204346566805462,0.0,6.587550014824796,5.4680601411351315,4.672828834461906,5.247024072160486,3.1780538303479458,3.7376696182833684,4.875197323201151,2.995732273553991
5290,1964,PhD,In a relationship,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,2013,8,14,2,1,279,50,16,3.9318256327243257,3.9512437185814275,10.63470093390253,1.0986122886681098,5.634789603169249,5.3981627015177525,0.0,3.5263605246161616,1.3862943611198906,0.0,3.1780538303479458,2.833213344056216
1685,1967,PhD,In a relationship,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,2013,3,17,0,0,1482,47,23,3.871201010907891,3.091042453358316,11.050604250263852,0.0,7.301822342137932,6.680854678790215,2.70805020110221,6.3818160174060985,3.6635616461296463,3.8066624897703196,0.0,3.1780538303479458
5342,1976,Basic,Single,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2012,8,8,1,1,29,38,6,3.6635616461296463,3.4657359027997265,9.164191715950203,0.6931471805599453,3.4011973816621555,0.0,0.6931471805599453,1.3862943611198906,2.3978952727983707,1.9459101490553132,2.302585092994046,1.9459101490553132
9579,1959,PhD,In a relationship,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,2013,7,7,3,1,106,55,9,4.02535169073515,4.127134385045092,10.427120807321092,1.3862943611198906,4.672828834461906,3.9889840465642745,0.6931471805599453,3.5553480614894135,1.0986122886681098,0.0,2.833213344056216,2.302585092994046
7660,1973,PhD,Single,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,2014,5,19,2,1,49,41,6,3.7376696182833684,3.6375861597263857,10.487405632994516,1.0986122886681098,3.912023005428146,2.772588722239781,0.0,2.1972245773362196,1.6094379124341003,1.0986122886681098,3.044522437723423,1.9459101490553132
1461,1965,PhD,Single,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013,7,28,2,1,38,49,7,3.912023005428146,4.31748811353631,10.516562858330515,1.0986122886681098,3.6635616461296463,2.8903717578961645,0.6931471805599453,2.5649493574615367,1.3862943611198906,0.6931471805599453,1.6094379124341003,2.0794415416798357
821,1992,Master,Single,92859.0,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,2012,10,19,0,0,2077,22,22,3.1354942159291497,3.8501476017100584,11.438848261573913,0.0,7.639161171659173,6.870053411798126,4.127134385045092,6.826545223556594,3.970291913552122,4.127134385045092,3.044522437723423,3.1354942159291497
11084,1976,Master,In a relationship,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,2013,11,14,1,1,1053,38,17,3.6635616461296463,1.6094379124341003,11.083756630162828,0.6931471805599453,6.960347729101308,6.6052979209482015,0.0,5.4510384535657,2.6390573296152584,3.044522437723423,3.9318256327243257,2.8903717578961645
8690,1962,Graduation,In a relationship,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,2013,4,19,0,0,1385,52,23,3.970291913552122,4.30406509320417,11.363404053526633,0.0,7.234177179749849,5.991464547107982,3.367295829986474,6.6293632534374485,3.6109179126442243,3.713572066704308,4.844187086458591,3.1780538303479458
2937,1974,PhD,Single,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,2013,8,28,1,1,871,40,25,3.713572066704308,3.871201010907891,11.132440732922605,0.6931471805599453,6.77078942390898,6.421622267806518,2.833213344056216,4.890349128221754,3.784189633918261,3.5263605246161616,3.5263605246161616,3.258096538021482
